Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_serialNumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
ONT_200001068894,ONT_200001068894,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92346630,'-1.37623680,,,,,,,,USPRN_200001068894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068895,ONT_200001068895,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92346630,'-1.37623680,,,,,,,,USPRN_200001068895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068896,ONT_200001068896,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92346630,'-1.37623680,,,,,,,,USPRN_200001068896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068897,ONT_200001068897,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92346630,'-1.37623680,,,,,,,,USPRN_200001068897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068898,ONT_200001068898,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92346630,'-1.37623680,,,,,,,,USPRN_200001068898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068899,ONT_200001068899,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92367310,'-1.37621980,,,,,,,,USPRN_200001068899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068900,ONT_200001068900,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068901,ONT_200001068901,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068902,ONT_200001068902,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068903,ONT_200001068903,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068904,ONT_200001068904,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068905,ONT_200001068905,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068906,ONT_200001068906,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068907,ONT_200001068907,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068908,ONT_200001068908,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068909,ONT_200001068909,Default,SO18BPK1_POLE_88_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068910,ONT_200001068910,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068911,ONT_200001068911,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92311600,'-1.37631260,,,,,,,,USPRN_200001068911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068912,ONT_200001068912,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92280120,'-1.37628840,,,,,,,,USPRN_200001068912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068913,ONT_200001068913,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92280120,'-1.37628840,,,,,,,,USPRN_200001068913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068914,ONT_200001068914,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92280120,'-1.37628840,,,,,,,,USPRN_200001068914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068915,ONT_200001068915,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92280120,'-1.37628840,,,,,,,,USPRN_200001068915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068916,ONT_200001068916,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92280120,'-1.37628840,,,,,,,,USPRN_200001068916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068917,ONT_200001068917,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92260500,'-1.37660400,,,,,,,,USPRN_200001068917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068918,ONT_200001068918,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92260500,'-1.37660400,,,,,,,,USPRN_200001068918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068919,ONT_200001068919,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92260500,'-1.37660400,,,,,,,,USPRN_200001068919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068920,ONT_200001068920,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92260500,'-1.37660400,,,,,,,,USPRN_200001068920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068921,ONT_200001068921,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92260500,'-1.37660400,,,,,,,,USPRN_200001068921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068922,ONT_200001068922,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068923,ONT_200001068923,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068924,ONT_200001068924,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068925,ONT_200001068925,Default,SO18BPK1_POLE_88_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068926,ONT_200001068926,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068927,ONT_200001068927,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068928,ONT_200001068928,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068929,ONT_200001068929,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068930,ONT_200001068930,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068931,ONT_200001068931,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068932,ONT_200001068932,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068933,ONT_200001068933,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068934,ONT_200001068934,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068935,ONT_200001068935,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068936,ONT_200001068936,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92309230,'-1.37691050,,,,,,,,USPRN_200001068936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068937,ONT_200001068937,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92315700,'-1.37723690,,,,,,,,USPRN_200001068937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068938,ONT_200001068938,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92315700,'-1.37723690,,,,,,,,USPRN_200001068938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068939,ONT_200001068939,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92325600,'-1.37724980,,,,,,,,USPRN_200001068939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068940,ONT_200001068940,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92330100,'-1.37726340,,,,,,,,USPRN_200001068940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068941,ONT_200001068941,Default,SO18BPK1_POLE_89_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92340900,'-1.37727620,,,,,,,,USPRN_200001068941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068942,ONT_200001068942,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92340900,'-1.37727620,,,,,,,,USPRN_200001068942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068943,ONT_200001068943,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068944,ONT_200001068944,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068945,ONT_200001068945,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068946,ONT_200001068946,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068947,ONT_200001068947,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068948,ONT_200001068948,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068949,ONT_200001068949,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068950,ONT_200001068950,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068951,ONT_200001068951,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068952,ONT_200001068952,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068953,ONT_200001068953,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068954,ONT_200001068954,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068955,ONT_200001068955,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068956,ONT_200001068956,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068957,ONT_200001068957,Default,SO18BPK1_POLE_89_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068958,ONT_200001068958,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068959,ONT_200001068959,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068960,ONT_200001068960,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068961,ONT_200001068961,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92343310,'-1.37673520,,,,,,,,USPRN_200001068961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068962,ONT_200001068962,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068963,ONT_200001068963,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068964,ONT_200001068964,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068965,ONT_200001068965,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068966,ONT_200001068966,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068967,ONT_200001068967,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068968,ONT_200001068968,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068969,ONT_200001068969,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068970,ONT_200001068970,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068971,ONT_200001068971,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068972,ONT_200001068972,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068973,ONT_200001068973,Default,SO18BPK1_POLE_90_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068974,ONT_200001068974,Default,SO18BPK1_POLE_90_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068975,ONT_200001068975,Default,SO18BPK1_POLE_90_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068976,ONT_200001068976,Default,SO18BPK1_POLE_90_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068977,ONT_200001068977,Default,SO18BPK1_POLE_90_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068978,ONT_200001068978,Default,SO18BPK1_POLE_90_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92372200,'-1.37694480,,,,,,,,USPRN_200001068978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068979,ONT_200001068979,Default,SO18BPK1_POLE_90_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92374120,'-1.37717220,,,,,,,,USPRN_200001068979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068980,ONT_200001068980,Default,SO18BPK1_POLE_90_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92374120,'-1.37717220,,,,,,,,USPRN_200001068980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068981,ONT_200001068981,Default,SO18BPK1_POLE_90_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92380460,'-1.37727090,,,,,,,,USPRN_200001068981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
